 ,.,.,
 ,Davis,NNP,
 ,compiled,VBD,
 ,5½,NNP,
 ,sacks,NNS,
 ,",",",",
 ,four,CD,
 ,forced,VBN,
 ,fumbles,NNS,
 ,",",",",
 ,and,CC,
 ,four,CD,
 ,interceptions,NNS,
 ,",",",",
 ,while,IN,
 ,Kuechly,NNP,
 ,led,VBD,
 ,the,DT,
 ,team,NN,
 ,in,IN,
 ,tackles,NNP,
 ,(,-LRB-,
 ,118,CD,
 ,),-RRB-,
 ,forced,VBD,
 ,two,CD,
 ,fumbles,NNS,
 ,",",",",
 ,and,CC,
 ,intercepted,VBD,
 ,four,CD,
 ,passes,NNS,
 ,of,IN,
 ,his,PRP$,
 ,own,JJ,
 ,.,.,
 ,Carolina,NNP,
 ,'s,POS,
 ,secondary,JJ,
 ,featured,VBD,
 ,Pro,NNP,
 ,Bowl,NNP,
 ,safety,NN,
 ,Kurt,NNP,
 ,Coleman,NNP,
 ,",",",",
 ,who,WP,
 ,led,VBD,
 ,the,DT,
 ,team,NN,
 ,with,IN,
 ,a,DT,
 ,career,NN,
 ,high,JJ,
 ,seven,CD,
 ,interceptions,NNS,
 ,",",",",
 ,while,IN,
 ,also,RB,
 ,racking,VBG,
 ,up,RP,
 ,88,CD,
 ,tackles,NNS,
 ,and,CC,
 ,Pro,NNP,
 ,Bowl,NNP,
 ,cornerback,NN,
 ,Josh,NNP,
 ,Norman,NNP,
 ,",",",",
 ,who,WP,
 ,developed,VBD,
 ,into,IN,
 ,a,DT,
 ,shutdown,NN,
 ,corner,NN,
 ,during,IN,
 ,the,DT,
 ,season,NN,
 ,and,CC,
 ,had,VBD,
 ,four,CD,
 ,interceptions,NNS,
 ,",",",",
 ,two,CD,
 ,of,IN,
 ,which,WDT,
 ,were,VBD,
 ,returned,VBN,
 ,for,IN,
 ,touchdowns,NNS,
 ,.,.,
Sentence: 13,Following,VBG,
 ,their,PRP$,
 ,loss,NN,
 ,in,IN,
 ,the,DT,
 ,divisional,JJ,
 ,round,NN,
 ,of,IN,
 ,the,DT,
 ,previous,JJ,
 ,season,NN,
 ,'s,POS,
 ,playoffs,NNS,
 ,",",",",
 ,the,DT,
 ,Denver,NNP,
 ,Broncos,NNP,
 ,underwent,VBD,
 ,numerous,JJ,
 ,coaching,NN,
 ,changes,NNS,
 ,",",",",
 ,including,VBG,
 ,a,DT,
 ,mutual,JJ,
 ,parting,NN,
 ,with,IN,
 ,head,NN,
 ,coach,NN,
 ,John,NNP,
 ,Fox,NNP,
 ,(,-LRB-,
 ,who,WP,
 ,had,VBD,
 ,won,VBN,
 ,four,CD,
 ,divisional,JJ,
 ,championships,NNS,
 ,in,IN,
 ,his,PRP$,
 ,four,CD,
 ,years,NNS,
 ,as,IN,
 ,Broncos,NNPS,
 ,head,VBP,
 ,coach,NN,
 ,),-RRB-,
 ,",",",",
 ,and,CC,
 ,the,DT,
 ,hiring,NN,
 ,of,IN,
 ,Gary,NNP,
 ,Kubiak,NNP,
 ,as,IN,
 ,the,DT,
 ,new,JJ,
 ,head,NN,
 ,coach,NN,
 ,.,.,
 ,Under,IN,
 ,Kubiak,NNP,
 ,",",",",
 ,the,DT,
 ,Broncos,NNPS,
 ,planned,VBD,
 ,to,TO,
 ,install,VB,
 ,a,DT,
 ,run,NN,
 ,-,HYPH,
 ,oriented,VBN,
 ,offense,NN,
 ,with,IN,
 ,zone,NN,
 ,blocking,VBG,
 ,to,TO,
 ,blend,VB,
 ,in,RP,
 ,with,IN,
 ,quarterback,NN,
 ,Peyton,NNP,
 ,Manning,NNP,
 ,'s,POS,
 ,shotgun,NN,
 ,passing,VBG,
 ,skills,NNS,
 ,",",",",
 ,but,CC,
 ,struggled,VBD,
 ,with,IN,
 ,numerous,JJ,
 ,changes,NNS,
 ,and,CC,
 ,injuries,NNS,
 ,to,IN,
 ,the,DT,
 ,offensive,JJ,
 ,line,NN,
 ,",",",",
 ,as,RB,
 ,well,RB,
 ,as,IN,
 ,Manning,VBG,
 ,having,VBG,
 ,his,PRP$,
 ,worst,JJS,
 ,statistical,JJ,
 ,season,NN,
 ,since,IN,
 ,his,PRP$,
 ,rookie,NN,
 ,year,NN,
 ,with,IN,
 ,the,DT,
 ,Indianapolis,NNP,
 ,Colts,NNP,
 ,in,IN,
 ,1998,CD,
 ,",",",",
 ,due,IN,
 ,to,IN,
 ,a,DT,
 ,plantar,NN,
 ,fasciitis,NN,
 ,injury,NN,
 ,in,IN,
 ,his,PRP$,
 ,heel,NN,
 ,that,IN,
 ,he,PRP,
 ,had,VBD,
 ,suffered,VBN,
 ,since,IN,
 ,the,DT,
 ,summer,NN,
 ,",",",",
 ,and,CC,
 ,the,DT,
 ,simple,JJ,
 ,fact,NN,
 ,that,IN,
 ,Manning,NNP,
 ,was,VBD,
 ,getting,VBG,
 ,old,JJ,
 ,",",",",
 ,as,IN,
 ,he,PRP,
 ,turned,VBD,
 ,39,CD,
 ,in,IN,
 ,the,DT,
 ,2015,CD,
 ,off,IN,
 ,-,HYPH,
 ,season,NN,
 ,.,.,
 ,Although,IN,
 ,the,DT,
 ,team,NN,
 ,had,VBD,
 ,a,DT,
 ,7–0,CD,
 ,start,NN,
 ,",",",",
 ,Manning,NNP,
 ,led,VBD,
 ,the,DT,
 ,NFL,NNP,
 ,in,IN,
 ,interceptions,NNS,
 ,.,.,
 ,In,IN,
 ,week,NN,
 ,10,CD,
 ,",",",",
 ,Manning,NNP,
 ,suffered,VBD,
 ,a,DT,
 ,partial,JJ,
 ,tear,NN,
 ,of,IN,
 ,the,DT,
 ,plantar,NNP,
 ,fasciitis,NN,
 ,in,IN,
 ,his,PRP$,
 ,left,JJ,
 ,foot,NN,
 ,.,.,
 ,He,PRP,
 ,set,VBD,
 ,the,DT,
 ,NFL,NNP,
 ,'s,POS,
 ,all,DT,
 ,-,HYPH,
 ,time,NN,
 ,record,NN,
 ,for,IN,
 ,career,NN,
 ,passing,VBG,
 ,yards,NNS,
 ,in,IN,
 ,this,DT,
 ,game,NN,
 ,",",",",
 ,but,CC,
 ,was,VBD,
 ,benched,VBN,
 ,after,IN,
 ,throwing,VBG,
 ,four,CD,
 ,interceptions,NNS,
 ,in,IN,
 ,favor,NN,
 ,of,IN,
 ,backup,JJ,
 ,quarterback,NN,
 ,Brock,NNP,
 ,Osweiler,NNP,
 ,",",",",
 ,who,WP,
 ,took,VBD,
 ,over,RP,
 ,as,IN,
 ,the,DT,
 ,starter,NN,
 ,for,IN,
 ,most,JJS,
 ,of,IN,
 ,the,DT,
 ,remainder,NN,
 ,of,IN,
 ,the,DT,
 ,regular,JJ,
 ,season,NN,
 ,.,.,
 ,Osweiler,NNP,
 ,was,VBD,
 ,injured,VBN,
 ,",",",",
 ,however,RB,
 ,",",",",
 ,leading,VBG,
 ,to,IN,
 ,Manning,NNP,
 ,'s,POS,
 ,return,NN,
 ,during,IN,
 ,the,DT,
 ,Week,NNP,
 ,17,CD,
 ,regular,JJ,
 ,season,NN,
 ,finale,NN,
 ,",",",",
 ,where,WRB,
 ,the,DT,
 ,Broncos,NNPS,
 ,were,VBD,
 ,losing,VBG,
 ,13–7,NN,
 ,against,IN,
 ,the,DT,
 ,4–11,NNP,
 ,San,NNP,
 ,Diego,NNP,
 ,Chargers,NNP,
 ,",",",",
 ,resulting,VBG,
 ,in,IN,
 ,Manning,NNP,
 ,re,VB,
 ,-,VBG,
 ,claiming,VBG,
 ,the,DT,
 ,starting,VBG,
 ,quarterback,NN,
 ,position,NN,
 ,for,IN,
 ,the,DT,
 ,playoffs,NNS,
 ,by,IN,
 ,leading,VBG,
 ,the,DT,
 ,team,NN,
 ,to,IN,
 ,a,DT,
 ,key,JJ,
 ,27–20,NN,
 ,win,NN,
 ,that,WDT,
 ,enabled,VBD,
 ,the,DT,
 ,team,NN,
 ,to,TO,
 ,clinch,VB,
 ,the,DT,
 ,number,NN,
 ,one,CD,
 ,overall,JJ,
 ,AFC,NNP,
 ,seed,NN,
 ,.,.,
 ,Under,IN,
 ,defensive,JJ,
 ,coordinator,NN,
 ,Wade,NNP,
 ,Phillips,NNP,
 ,",",",",
 ,the,DT,
 ,Broncos,NNPS,
 ,',POS,
 ,defense,NN,
 ,ranked,VBD,
 ,number,NN,
 ,one,NN,
 ,in,IN,
 ,total,JJ,
 ,yards,NNS,
 ,allowed,VBN,
 ,",",",",
 ,passing,VBG,
 ,yards,NNS,
 ,allowed,VBN,
 ,and,CC,
 ,sacks,NNS,
 ,",",",",
 ,and,CC,
 ,like,IN,
 ,the,DT,
 ,previous,JJ,
 ,three,CD,
 ,seasons,NNS,
 ,",",",",
 ,the,DT,
 ,team,NN,
 ,has,VBZ,
 ,continued,VBN,
 ,to,TO,
 ,set,VB,
 ,numerous,JJ,
 ,individual,NN,
 ,",",",",
 ,league,NN,
 ,and,CC,
 ,franchise,NN,
 ,records,NNS,
 ,.,.,
 ,With,IN,
 ,the,DT,
 ,defense,NN,
 ,carrying,VBG,
 ,the,DT,
 ,team,NN,
 ,despite,IN,
 ,the,DT,
 ,issues,NNS,
 ,with,IN,
 ,the,DT,
 ,offense,NN,
 ,",",",",
 ,the,DT,
 ,Broncos,NNPS,
 ,finished,VBD,
 ,the,DT,
 ,regular,JJ,
 ,season,NN,
 ,with,IN,
 ,a,DT,
 ,12–4,JJ,
 ,record,NN,
 ,and,CC,
 ,earned,VBD,
 ,home,NN,
 ,-,HYPH,
 ,field,NN,
 ,advantage,NN,
 ,throughout,IN,
 ,the,DT,
 ,AFC,NNP,
 ,playoffs,NNS,
 ,.,.,
Sentence: 14,Manning,VBG,
 ,finished,VBD,
 ,the,DT,
 ,year,NN,
 ,with,IN,
 ,a,DT,
 ,career,NN,
 ,-,HYPH,
 ,low,JJ,
 ,67.9,CD,
 ,passer,NN,
 ,rating,NN,
 ,",",",",
 ,throwing,VBG,
 ,for,IN,
 ,"2,249",CD,
 ,yards,NNS,
 ,and,CC,
 ,nine,CD,
 ,touchdowns,NNS,
 ,",",",",
 ,with,IN,
 ,17,CD,
 ,interceptions,NNS,
 ,.,.,
 ,In,IN,
 ,contrast,NN,
 ,",",",",
 ,Osweiler,NNP,
 ,threw,VBD,
 ,for,IN,
 ,"1,967",CD,
 ,yards,NNS,
 ,",",",",
 ,10,CD,
 ,touchdowns,NNS,
 ,and,CC,
 ,six,CD,
 ,interceptions,NNS,
 ,for,IN,
 ,a,DT,
 ,rating,NN,
 ,of,IN,
 ,86.4,CD,
 ,.,.,
 ,Veteran,NN,
 ,receiver,VBD,
 ,Demaryius,NNP,
 ,Thomas,NNP,
 ,led,VBD,
 ,the,DT,
 ,team,NN,
 ,with,IN,
 ,105,CD,
 ,receptions,NNS,
 ,for,IN,
 ,"1,304",CD,
 ,yards,NNS,
 ,and,CC,
 ,six,CD,
 ,touchdowns,NNS,
 ,",",",",
 ,while,IN,
 ,Emmanuel,NNP,
 ,Sanders,NNP,
 ,caught,VBD,
 ,76,CD,
 ,passes,VBZ,
 ,for,IN,
 ,"1,135",CD,
 ,yards,NNS,
 ,and,CC,
 ,six,CD,
 ,scores,NNS,
 ,",",",",
 ,while,IN,
 ,adding,VBG,
 ,another,DT,
 ,106,CD,
 ,yards,NNS,
 ,returning,VBG,
 ,punts,NNS,
 ,.,.,
 ,Tight,JJ,
 ,end,NN,
 ,Owen,NNP,
 ,Daniels,NNP,
 ,was,VBD,
 ,also,RB,
 ,a,DT,
 ,big,JJ,
 ,element,NN,
 ,of,IN,
 ,the,DT,
 ,passing,VBG,
 ,game,NN,
 ,with,IN,
 ,46,CD,
 ,receptions,NNS,
 ,for,IN,
 ,517,CD,
 ,yards,NNS,
 ,.,.,
 ,Running,VBG,
 ,back,RP,
 ,C.,NNP,
 ,J.,NNP,
 ,Anderson,NNP,
 ,was,VBD,
 ,the,DT,
 ,team,NN,
 ,'s,POS,
 ,leading,VBG,
 ,rusher,JJR,
 ,863,CD,
 ,yards,NNS,
 ,and,CC,
 ,seven,CD,
 ,touchdowns,NNS,
 ,",",",",
 ,while,IN,
 ,also,RB,
 ,catching,VBG,
 ,25,CD,
 ,passes,NNS,
 ,for,IN,
 ,183,CD,
 ,yards,NNS,
 ,.,.,
 ,Running,VBG,
 ,back,RP,
 ,Ronnie,NNP,
 ,Hillman,NNP,
 ,also,RB,
 ,made,VBD,
 ,a,DT,
 ,big,JJ,
 ,impact,NN,
 ,with,IN,
 ,720,CD,
 ,yards,NNS,
 ,",",",",
 ,five,CD,
 ,touchdowns,NNS,
 ,",",",",
 ,24,CD,
 ,receptions,NNS,
 ,",",",",
 ,and,CC,
 ,a,DT,
 ,4.7,CD,
 ,yards,NNS,
 ,per,IN,
 ,carry,NN,
 ,average,NN,
 ,.,.,
 ,Overall,RB,
 ,",",",",
 ,the,DT,
 ,offense,NN,
 ,ranked,VBD,
 ,19th,NN,
 ,in,IN,
 ,scoring,VBG,
 ,with,IN,
 ,355,CD,
 ,points,NNS,
 ,and,CC,
 ,did,VBD,
 ,not,RB,
 ,have,VB,
 ,any,DT,
 ,Pro,NNP,
 ,Bowl,NNP,
 ,selections,NNS,
 ,.,.,
Sentence: 15,The,DT,
 ,Broncos,NNPS,
 ,',POS,
 ,defense,NN,
 ,ranked,VBD,
 ,first,RB,
 ,in,IN,
 ,the,DT,
 ,NFL,NNP,
 ,yards,NNS,
 ,allowed,VBN,
 ,(,-LRB-,
 ,"4,530",CD,
 ,),-RRB-,
 ,for,IN,
 ,the,DT,
 ,first,JJ,
 ,time,NN,
 ,in,IN,
 ,franchise,NN,
 ,history,NN,
 ,",",",",
 ,and,CC,
 ,fourth,RB,
 ,in,IN,
 ,points,NNS,
 ,allowed,VBN,
 ,(,-LRB-,
 ,296,CD,
 ,),-RRB-,
 ,.,.,
 ,Defensive,JJ,
 ,ends,VBZ,
 ,Derek,NNP,
 ,Wolfe,NNP,
 ,and,CC,
 ,Malik,NNP,
 ,Jackson,NNP,
 ,each,DT,
 ,had,VBD,
 ,5½,JJ,
 ,sacks,NNS,
 ,.,.,
 ,Pro,NNP,
 ,Bowl,NNP,
 ,linebacker,NN,
 ,Von,NNP,
 ,Miller,NNP,
 ,led,VBD,
 ,the,DT,
 ,team,NN,
 ,with,IN,
 ,11,CD,
 ,sacks,NNS,
 ,",",",",
 ,forced,VBD,
 ,four,CD,
 ,fumbles,NNS,
 ,",",",",
 ,and,CC,
 ,recovered,VBD,
 ,three,CD,
 ,.,.,
 ,Linebacker,NNP,
 ,DeMarcus,NNP,
 ,Ware,NNP,
 ,was,VBD,
 ,selected,VBN,
 ,to,TO,
 ,play,VB,
 ,in,IN,
 ,the,DT,
 ,Pro,NNP,
 ,Bowl,NNP,
 ,for,IN,
 ,the,DT,
 ,ninth,JJ,
 ,time,NN,
 ,in,IN,
 ,his,PRP$,
 ,career,NN,
 ,",",",",
 ,ranking,VBG,
 ,second,JJ,
 ,on,IN,
 ,the,DT,
 ,team,NN,
 ,with,IN,
 ,7½,JJ,
 ,sacks,NNS,
 ,.,.,
 ,Linebacker,NNP,
 ,Brandon,NNP,
 ,Marshall,NNP,
 ,led,VBD,
 ,the,DT,
 ,team,NN,
 ,in,IN,
 ,total,JJ,
 ,tackles,NNS,
 ,with,IN,
 ,109,CD,
 ,",",",",
 ,while,IN,
 ,Danny,NNP,
 ,Trevathan,NNP,
 ,ranked,VBD,
 ,second,RB,
 ,with,IN,
 ,102,CD,
 ,.,.,
 ,Cornerbacks,NNS,
 ,Aqib,VBP,
 ,Talib,NNS,
 ,(,-LRB-,
 ,three,CD,
 ,interceptions,NNS,
 ,),-RRB-,
 ,and,CC,
 ,Chris,NNP,
 ,Harris,NNP,
 ,",",",",
 ,Jr.,NNP,
 ,(,-LRB-,
 ,two,CD,
 ,interceptions,NNS,
 ,),-RRB-,
 ,were,VBD,
 ,the,DT,
 ,other,JJ,
 ,two,CD,
 ,Pro,NNP,
 ,Bowl,NNP,
 ,selections,NNS,
 ,from,IN,
 ,the,DT,
 ,defense,NN,
 ,.,.,
Sentence: 16,The,DT,
 ,Panthers,NNPS,
 ,beat,VBD,
 ,the,DT,
 ,Seattle,NNP,
 ,Seahawks,NNP,
 ,in,IN,
 ,the,DT,
 ,divisional,JJ,
 ,round,NN,
 ,",",",",
 ,running,VBG,
 ,up,RP,
 ,a,DT,
 ,31–0,CD,
 ,halftime,NN,
 ,lead,NN,
 ,and,CC,
 ,then,RB,
 ,holding,VBG,
 ,off,RP,
 ,a,DT,
 ,furious,JJ,
 ,second,JJ,
 ,half,NN,
 ,comeback,NN,
 ,attempt,NN,
 ,to,TO,
 ,win,VB,
 ,31–24,CD,
 ,",",",",
 ,avenging,VBG,
 ,their,PRP$,
 ,elimination,NN,
 ,from,IN,
 ,a,DT,
 ,year,NN,
 ,earlier,RBR,
 ,.,.,
 ,The,DT,
 ,Panthers,NNPS,
 ,then,RB,
 ,blew,VBD,
 ,out,RP,
 ,the,DT,
 ,Arizona,NNP,
 ,Cardinals,NNPS,
 ,in,IN,
 ,the,DT,
 ,NFC,NNP,
 ,Championship,NNP,
 ,Game,NNP,
 ,",",",",
 ,49–15,CD,
 ,",",",",
 ,racking,VBG,
 ,up,RP,
 ,487,CD,
 ,yards,NNS,
 ,and,CC,
 ,forcing,VBG,
 ,seven,CD,
 ,turnovers,NNS,
 ,.,.,
Sentence: 17,The,DT,
 ,Broncos,NNPS,
 ,defeated,VBD,
 ,the,DT,
 ,Pittsburgh,NNP,
 ,Steelers,NNPS,
 ,in,IN,
 ,the,DT,
 ,divisional,JJ,
 ,round,NN,
 ,",",",",
 ,23–16,CD,
 ,",",",",
 ,by,IN,
 ,scoring,VBG,
 ,11,CD,
 ,points,NNS,
 ,in,IN,
 ,the,DT,
 ,final,JJ,
 ,three,CD,
 ,minutes,NNS,
 ,of,IN,
 ,the,DT,
 ,game,NN,
 ,.,.,
 ,They,PRP,
 ,then,RB,
 ,beat,VBD,
 ,the,DT,
 ,defending,VBG,
 ,Super,NNP,
 ,Bowl,NNP,
 ,XLIX,NNP,
 ,champion,NN,
 ,New,NNP,
 ,England,NNP,
 ,Patriots,NNPS,
 ,in,IN,
 ,the,DT,
 ,AFC,NNP,
 ,Championship,NNP,
 ,Game,NNP,
 ,",",",",
 ,20–18,NNP,
 ,",",",",
 ,by,IN,
 ,intercepting,VBG,
 ,a,DT,
 ,pass,NN,
 ,on,IN,
 ,New,NNP,
 ,England,NNP,
 ,'s,POS,
 ,2-point,CD,
 ,conversion,NN,
 ,attempt,NN,
 ,with,IN,
 ,17,CD,
 ,seconds,NNS,
 ,left,VBN,
 ,on,IN,
 ,the,DT,
 ,clock,NN,
 ,.,.,
 ,Despite,IN,
 ,Manning,NNP,
 ,'s,POS,
 ,problems,NNS,
 ,with,IN,
 ,interceptions,NNS,
 ,during,IN,
 ,the,DT,
 ,season,NN,
 ,",",",",
 ,he,PRP,
 ,did,VBD,
 ,n't,RB,
 ,throw,VB,
 ,any,DT,
 ,in,IN,
 ,their,PRP$,
 ,two,CD,
 ,playoff,NN,
 ,games,NNS,
 ,.,.,
Sentence: 18,Carolina,NNP,
 ,suffered,VBD,
 ,a,DT,
 ,major,JJ,
 ,setback,NN,
 ,when,WRB,
 ,Thomas,NNP,
 ,Davis,NNP,
 ,",",",",
 ,an,DT,
 ,11-year,CD,
 ,veteran,NN,
 ,who,WP,
 ,had,VBD,
 ,already,RB,
 ,overcome,VBN,
 ,three,CD,
 ,ACL,NNP,
 ,tears,NNS,
 ,in,IN,
 ,his,PRP$,
 ,career,NN,
 ,",",",",
 ,went,VBD,
 ,down,RP,
 ,with,IN,
 ,a,DT,
 ,broken,JJ,
 ,arm,NN,
 ,in,IN,
 ,the,DT,
 ,NFC,NNP,
 ,Championship,NNP,
 ,Game,NNP,
 ,.,.,
 ,Despite,IN,
 ,this,DT,
 ,",",",",
 ,he,PRP,
 ,insisted,VBD,
 ,he,PRP,
 ,would,MD,
 ,still,RB,
 ,find,VB,
 ,a,DT,
 ,way,NN,
 ,to,TO,
 ,play,VB,
 ,in,IN,
 ,the,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,.,.,
 ,His,PRP$,
 ,prediction,NN,
 ,turned,VBD,
 ,out,RP,
 ,to,TO,
 ,be,VB,
 ,accurate,JJ,
 ,.,.,
Sentence: 19,Peyton,NNP,
 ,Manning,NNP,
 ,became,VBD,
 ,the,DT,
 ,first,JJ,
 ,quarterback,NN,
 ,ever,RB,
 ,to,TO,
 ,lead,VB,
 ,two,CD,
 ,different,JJ,
 ,teams,NNS,
 ,to,IN,
 ,multiple,VB,
 ,Super,AFX,
 ,Bowls,NNPS,
 ,.,.,
 ,He,PRP,
 ,is,VBZ,
 ,also,RB,
 ,the,DT,
 ,oldest,JJS,
 ,quarterback,NN,
 ,ever,RB,
 ,to,TO,
 ,play,VB,
 ,in,IN,
 ,a,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,at,IN,
 ,age,NN,
 ,39,CD,
 ,.,.,
 ,The,DT,
 ,past,JJ,
 ,record,NN,
 ,was,VBD,
 ,held,VBN,
 ,by,IN,
 ,John,NNP,
 ,Elway,NNP,
 ,",",",",
 ,who,WP,
 ,led,VBD,
 ,the,DT,
 ,Broncos,NNPS,
 ,to,TO,
 ,victory,NN,
 ,in,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,XXXIII,NNP,
 ,at,IN,
 ,age,NN,
 ,38,CD,
 ,and,CC,
 ,is,VBZ,
 ,currently,RB,
 ,Denver,NNP,
 ,'s,POS,
 ,Executive,NNP,
 ,Vice,NNP,
 ,President,NNP,
 ,of,IN,
 ,Football,NNP,
 ,Operations,NNPS,
 ,and,CC,
 ,General,NNP,
 ,Manager,NNP,
 ,.,.,
Sentence: 20,This,DT,
 ,was,VBD,
 ,the,DT,
 ,first,JJ,
 ,Super,NNP,
 ,Bowl,NNP,
 ,to,TO,
 ,feature,VB,
 ,a,DT,
 ,quarterback,NN,
 ,on,IN,
 ,both,DT,
 ,teams,NNS,
 ,who,WP,
 ,was,VBD,
 ,the,DT,
 ,#,$,
 ,1,CD,
 ,pick,VB,
 ,in,IN,
 ,their,PRP$,
 ,draft,NN,
 ,classes,NNS,
 ,.,.,
 ,Manning,NN,
 ,was,VBD,
 ,the,DT,
 ,#,$,
 ,1,CD,
 ,selection,NN,
 ,of,IN,
 ,the,DT,
 ,1998,CD,
 ,NFL,NNP,
 ,draft,NN,
 ,",",",",
 ,while,IN,
 ,Newton,NNP,
 ,was,VBD,
 ,picked,VBN,
 ,first,RB,
 ,in,IN,
 ,2011,CD,
 ,.,.,
 ,The,DT,
 ,matchup,NN,
 ,also,RB,
 ,pits,VBZ,
 ,the,DT,
 ,top,JJ,
 ,two,CD,
 ,picks,NNS,
 ,of,IN,
 ,the,DT,
 ,2011,CD,
 ,draft,NN,
 ,against,IN,
 ,each,DT,
 ,other,JJ,
 ,:,:,
 ,Newton,NNP,
 ,for,IN,
 ,Carolina,NNP,
 ,and,CC,
 ,Von,NNP,
 ,Miller,NNP,
 ,for,IN,
 ,Denver,NNP,
 ,.,.,
 ,Manning,NNP,
 ,and,CC,
 ,Newton,NNP,
 ,also,RB,
 ,set,VBD,
 ,the,DT,
 ,record,NN,
 ,for,IN,
 ,the,DT,
 ,largest,JJS,
 ,age,NN,
 ,difference,NN,
 ,between,IN,
 ,opposing,VBG,
 ,Super,NNP,
 ,Bowl,NNP,
 ,quarterbacks,NNS,
 ,at,IN,
 ,13,CD,
 ,years,NNS,
 ,and,CC,
 ,48,CD,
 ,days,NNS,
 ,(,-LRB-,
 ,Manning,NN,
 ,was,VBD,
 ,39,CD,
 ,",",",",
 ,Newton,NNP,
 ,was,VBD,
 ,26,CD,
 ,),-RRB-,
 ,.,.,
Sentence: 21,With,IN,
 ,Rivera,NNP,
 ,having,VBG,
 ,been,VBN,
 ,a,DT,
 ,linebacker,NN,
 ,with,IN,
 ,the,DT,
 ,Chicago,NNP,
 ,Bears,NNPS,
 ,in,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,XX,NNP,
 ,",",",",
 ,and,CC,
 ,Kubiak,NNP,
 ,replacing,VBG,
 ,Elway,NNP,
 ,at,IN,
 ,the,DT,
 ,end,NN,
 ,of,IN,
 ,the,DT,
 ,Broncos,NNPS,
 ,',POS,
 ,defeats,NNS,
 ,in,IN,
 ,Super,NNP,
 ,Bowls,NNP,
 ,XXI,NNP,
 ,and,CC,
 ,XXIV,NNP,
 ,",",",",
 ,this,DT,
 ,will,MD,
 ,be,VB,
 ,the,DT,
 ,first,JJ,
 ,Super,NNP,
 ,Bowl,NNP,
 ,in,IN,
 ,which,WDT,
 ,both,DT,
 ,head,NN,
 ,coaches,NNS,
 ,played,VBN,
 ,in,IN,
 ,the,DT,
 ,game,NN,
 ,themselves,PRP,
 ,.,.,
Sentence: 22,Concerns,NNS,
 ,were,VBD,
 ,raised,VBN,
 ,over,IN,
 ,whether,IN,
 ,Levi,NNP,
 ,'s,POS,
 ,Stadium,NNP,
 ,'s,POS,
 ,field,NN,
 ,was,VBD,
 ,of,IN,
 ,a,DT,
 ,high,JJ,
 ,enough,JJ,
 ,quality,NN,
 ,to,TO,
 ,host,VB,
 ,a,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,;,:,
 ,during,IN,
 ,the,DT,
 ,inaugural,JJ,
 ,season,NN,
 ,",",",",
 ,the,DT,
 ,field,NN,
 ,had,VBD,
 ,to,TO,
 ,be,VB,
 ,re,VBN,
 ,-,JJ,
 ,sodded,JJ,
 ,multiple,JJ,
 ,times,NNS,
 ,due,JJ,
 ,to,IN,
 ,various,JJ,
 ,issues,NNS,
 ,",",",",
 ,and,CC,
 ,during,IN,
 ,a,DT,
 ,week,NN,
 ,6,CD,
 ,game,NN,
 ,earlier,RBR,
 ,in,IN,
 ,the,DT,
 ,2015,CD,
 ,season,NN,
 ,",",",",
 ,a,DT,
 ,portion,NN,
 ,of,IN,
 ,the,DT,
 ,turf,NN,
 ,collapsed,VBN,
 ,under,IN,
 ,Baltimore,NNP,
 ,Ravens,NNP,
 ,kicker,NN,
 ,Justin,NNP,
 ,Tucker,NNP,
 ,",",",",
 ,causing,VBG,
 ,him,PRP,
 ,to,TO,
 ,slip,VB,
 ,and,CC,
 ,miss,VB,
 ,a,DT,
 ,field,NN,
 ,goal,NN,
 ,",",",",
 ,although,IN,
 ,the,DT,
 ,field,NN,
 ,has,VBZ,
 ,not,RB,
 ,had,VBN,
 ,any,DT,
 ,major,JJ,
 ,issues,NNS,
 ,since,RB,
 ,.,.,
 ,As,IN,
 ,is,VBZ,
 ,customary,JJ,
 ,for,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,games,NNS,
 ,played,VBD,
 ,at,IN,
 ,natural,JJ,
 ,grass,NN,
 ,stadiums,NNS,
 ,",",",",
 ,the,DT,
 ,NFL,NNP,
 ,re,NN,
 ,-,VBD,
 ,sodded,VBD,
 ,the,DT,
 ,field,NN,
 ,with,IN,
 ,a,DT,
 ,new,JJ,
 ,playing,NN,
 ,surface,NN,
 ,;,:,
 ,a,DT,
 ,hybrid,JJ,
 ,Bermuda,NNP,
 ,419,CD,
 ,turf,NN,
 ,.,.,
 ,NFL,NNP,
 ,and,CC,
 ,Atlanta,NNP,
 ,Braves,NNPS,
 ,field,NN,
 ,director,NN,
 ,Ed,NNP,
 ,Mangan,NNP,
 ,stated,VBD,
 ,that,IN,
 ,the,DT,
 ,field,NN,
 ,was,VBD,
 ,in,IN,
 ,"""",``,
 ,great,JJ,
 ,shape,NN,
 ,"""",'',
 ,for,IN,
 ,gameday,NNP,
 ,.,.,
 ,However,RB,
 ,",",",",
 ,the,DT,
 ,turf,NN,
 ,showed,VBD,
 ,problem,NN,
 ,throughout,IN,
 ,the,DT,
 ,game,NN,
 ,",",",",
